2,32,u,[3954164432 1064277492] [3316600745 243024449],1039684575.06004859358252678049,1039684575.0600486,0.0
2,32,u,[3375684799 476040511] [2943494921 2299797691],1874267414.81764209963783252246,1874267414.8176422,0.0
2,32,u,[2369895317 2154193209] [3555147076 3069141288],324297621.32299552529815488630,324297621.32299554,0.0
2,32,u,[1952788494 2113771612] [3846234647 517267299],2476684145.33183891377676722990,2476684145.331839,0.0
2,32,u,[877710364 2396306642] [1910799935 273427650],1930263990.07506916838726412234,1930263990.0750692,0.0
2,32,u,[1007982339 1765663139] [1195816128 823000276],961194468.13298571438631854452,961194468.1329857,0.0
2,32,u,[1187807938 4122157008] [1278199629 846362573],1533011381.74213108808265313462,1533011381.7421312,2.384185791015625e-07
2,32,u,[3077139986 3057324133] [2526268944 1608964652],1549581908.48911085401003874281,1549581908.4891107,2.384185791015625e-07
2,32,u,[2799477555 1846435471] [907841730 3882958631],2779516626.25712966340318705764,2779516626.2571297,0.0
2,32,u,[353200195 1655077252] [2762464502 3618289646],1692344848.97018241522685986313,1692344848.9701824,0.0
2,32,u,[4115300386 4070258412] [2148649044 597615551],2230210093.48427699581876921209,2230210093.484277,0.0
2,32,u,[1285432762 3460035402] [2928179669 277806585],2941328385.71525566168437349412,2941328385.7152557,0.0
2,32,u,[1388364637 3223560926] [4061555342 734188514],3509829256.37503330174237826550,3509829256.3750334,0.0
2,32,u,[1171800324 2750764386] [2499472634 2557750191],1341628951.01895968477786692095,1341628951.0189595,2.384185791015625e-07
2,32,u,[3832467 3350547128] [3645588240 2893318395],3350549319.85075463282207793621,3350549319.8507547,0.0
2,32,u,[3073016079 1940211564] [2061306721 2628474204],1223626285.54822316059492435886,1223626285.5482233,0.0
2,32,u,[1430527454 2532297647] [3094169866 2333814203],1675440763.66408098683671469288,1675440763.6640809,2.384185791015625e-07
2,32,u,[1150887520 3945638776] [2913848857 570586858],2969189203.12642229118061652272,2969189203.1264224,0.0
2,32,u,[373135803 2720400172] [1826573138 3679683768],1741466366.11982645577710847976,1741466366.1198266,0.0
2,32,u,[2879510941 3389363431] [1508189638 105017412],1511841473.49970155129826179852,1511841473.4997015,0.0
2,32,u,[2296677567 3012175264] [3286210456 234217100],2948936570.92636314590887441873,2948936570.926363,0.0
2,32,u,[1988783596 1897712146] [292034800 1960756954],1697919646.07963897603481102352,1697919646.079639,0.0
2,32,u,[4103764216 3086812518] [3359640063 1673592373],1597157454.13900517975501918172,1597157454.1390052,0.0
2,32,u,[2321803098 2862316649] [577938564 3924241025],2041750938.11317410938473427579,2041750938.113174,2.384185791015625e-07
2,32,u,[3617298856 61871622] [1870152502 1612201689],2335817565.42323266368212153426,2335817565.4232326,0.0
2,32,u,[353601175 3529676299] [3537870681 211248154],3544171939.68461573522030265347,3544171939.6846156,0.0
2,32,u,[4091579502 2730750874] [1012462222 2368175974],2575526585.92529888099443205336,2575526585.9252987,0.0
2,32,u,[731248318 3004736804] [1226945784 3728714673],877416624.30147875389987514126,877416624.3014787,0.0
3,32,u,[2077944847 1124645798 1632117068] [1204406935 2730492585 3762362944] [3243042391 2392742212 339996876],2152927168.48680419916625383763,2152927168.486804,0.0
3,32,u,[659913886 1434936640 3367687716] [2283911149 736461874 3343973342] [2808894160 285377820 2396352943],1132564526.62627541832781150537,1132564526.6262755,2.384185791015625e-07
3,32,u,[3504338931 3368479555 262174209] [736063653 3527709283 4294894066] [2177792442 2762413959 2840251783],1776514730.64559503556247097654,1776514730.645595,0.0
3,32,u,[3280623435 1903521057 2916130585] [3681066118 901442601 1735794285] [2592475127 1630468544 3254906382],814171240.76686916711275117046,814171240.7668692,0.0
3,32,u,[2679379494 451271184 2190239802] [1660307401 4150827329 2723754739] [1260215363 1271041569 1015401243],1204409840.89635209979542881897,1204409840.896352,0.0
3,32,u,[3113303171 3698330321 3283882147] [2818409968 3252888271 2533443434] [3476780192 935245812 1942151857],921161702.98862190485565081017,921161702.9886218,1.1920928955078125e-07
3,32,u,[2155546918 2303415966 1300842430] [582703291 97596964 2934064606] [2626502781 1667532210 3868392411],827535150.07836628389371661466,827535150.0783663,0.0
3,32,u,[1498593718 3199220429 2240998327] [2089063898 620994623 1395650299] [3720345719 2475506332 282973710],2587984167.03438429942272860125,2587984167.0343843,0.0
3,32,u,[3831753823 3847787806 2928565194] [2691029596 1944275751 508275476] [3296182776 275103741 2923913496],2461890915.06359012783390451230,2461890915.06359,0.0
3,32,u,[2921238709 2771706755 1831859109] [3696476051 484989849 1884085997] [2856375748 708339377 356508573],1757596744.72644332131064760920,1757596744.7264433,0.0
3,32,u,[4144642259 3698677740 4007151598] [2413764068 812595798 3285588756] [1632586935 2533905616 444274446],458887993.04096923385650833740,458887993.04096925,0.0
3,32,u,[2295649131 11657921 3838106387] [3640359441 466065984 3367996687] [303028259 1205636767 2035637952],1495237651.87136659028683068700,1495237651.8713665,0.0
3,32,u,[1880589624 3152381336 3519499604] [3560543991 3274814011 1796627018] [345894326 174783290 1317310183],1373134444.05772294537120651442,1373134444.0577228,2.384185791015625e-07
3,32,u,[737230414 432324509 3605614955] [2768804596 2003430521 1255158726] [3145186916 58613039 1033694780],1993244834.05308080582668210945,1993244834.0530808,0.0
3,32,u,[3945609785 18654427 967759967] [1754849975 3904815934 3146561490] [4050893144 3917082206 975720259],3159828531.03612821752173342090,3159828531.036128,0.0
3,32,u,[3521834880 1837645990 881407938] [2712136067 3499325819 912741718] [2943039318 1539225786 2546280409],1787696636.85982899513066323718,1787696636.8598292,2.384185791015625e-07
3,32,u,[3669712525 566146039 674248673] [418709359 3813412990 1638465573] [1576178905 129280707 4043987220],3773847191.74737201957913550617,3773847191.7473717,4.76837158203125e-07
3,32,u,[1807612707 3763666685 1021287432] [3555412045 4189646649 887481646] [3377867878 1810233824 1120906711],1691192603.69066293672849771441,1691192603.690663,2.384185791015625e-07
3,32,u,[1102792129 108359345 3073465746] [2161750649 3273408728 1825245270] [1011453247 2810990552 593438102],1572668017.56627001548520022759,1572668017.5662699,2.384185791015625e-07
3,32,u,[2041494457 4256092499 1855912033] [1607571700 936228690 1076970630] [320103731 807174136 4223566596],2149575927.59655805557505168467,2149575927.596558,0.0
3,32,u,[2027936085 3843425658 1747065271] [1914139492 4287072520 714754697] [798822378 3782314408 1687377705],1129352612.75345893140427767421,1129352612.753459,0.0
3,32,u,[2316157576 2902891569 1012135090] [918671312 315528562 3130252163] [349652385 1527557569 1499310449],2110158223.34698285392023963387,2110158223.346983,0.0
3,32,u,[3007752687 1173979010 3671283575] [2044087286 1100441202 1080876893] [1667575345 3800216127 3597879067],2121443427.02652737555166874085,2121443427.0265274,0.0
3,32,u,[1656469831 2508909223 1497731721] [804244417 708967995 4142258880] [2302005059 3674926762 3223758645],752694314.57249664680756947327,752694314.5724967,0.0
3,32,u,[1995606891 2797433315 636343367] [2613233210 1195035786 4032282481] [627208229 722979189 3719369180],2065199116.27668177515418014426,2065199116.2766817,0.0
3,32,u,[3732795886 628910027 3533237977] [2154346315 3046924345 247143759] [4141126246 41957950 3605588909],718666181.86304839719120403698,718666181.8630484,0.0
3,32,u,[517267805 3826607125 3657007268] [3174756175 1785006171 2935538858] [2014553260 3581239586 491602422],3247360557.18262389964827187363,3247360557.182624,0.0
3,32,u,[3753225228 3733709919 3809908579] [3025488066 4274206619 191049928] [3026059080 3026994228 3502846249],1059483340.69384700495553631532,1059483340.693847,1.1920928955078125e-07
3,32,u,[2296855146 2509886218 560296546] [3779125264 409948561 4049657459] [3612474443 3364527676 132041714],1626243634.11589968228172853946,1626243634.1158998,0.0
3,32,u,[3333081842 616275378 2280175942] [1413336247 1630801895 719735975] [1859617979 2981850391 4274978259],2274874511.16074458930322974131,2274874511.1607447,0.0
3,32,u,[3186156416 3366270622 4273003305] [1153881628 302740498 3150608846] [77201513 3516590248 1421843965],2029099552.31914755774835064287,2029099552.3191473,2.384185791015625e-07
3,32,u,[2683971727 339904563 664927808] [2744601422 2835676124 803966329] [1602969655 4000398767 4131485659],2500376642.61487556933871085855,2500376642.614876,0.0
3,32,u,[2718435904 1464662965 1565402780] [2915171670 2104596666 771945759] [2782300811 1765918268 3515516857],1038168650.78529442079729178523,1038168650.7852944,0.0
3,32,u,[1707103871 169952439 585951319] [3925192308 3570613209 82280014] [3647205561 1500000409 3430442269],1812850354.04003303600822127098,1812850354.040033,0.0
3,32,u,[941670413 232058828 1856929437] [660549257 1523237710 3722725405] [207914819 962593130 1056180211],973909541.27782495814096008154,973909541.2778249,1.1920928955078125e-07
3,32,u,[691828991 1247777036 3204172919] [898571258 88002868 1718273459] [685165812 971536653 63530016],1190534216.63932952624658448156,1190534216.6393294,0.0
3,32,u,[1481711207 215938855 485972321] [1196251813 2165899680 3574310246] [3350974000 1958752466 3609173039],624246614.38056419225941600026,624246614.3805642,0.0
3,32,u,[3682148020 794416082 2835996008] [1548908495 2476616536 73580161] [1157799304 1965110668 746733816],931525896.32439469288504250193,931525896.3243947,0.0
3,32,u,[3869417491 2243902206 2611834839] [3259748823 3459919831 2158106386] [208020377 2672230800 12337588],476437010.00031185759477407385,476437010.00031185,0.0
3,32,u,[2098814283 355853765 2219771614] [3758983554 3819662734 3651713306] [1368004800 3818668275 3783478786],2394606968.32438988812271158489,2394606968.32439,0.0
4,32,u,[1347734179 3472185125 1044280069 3338218394] [1809806111 4176447720 466149828 428225054] [2645674111 787375191 2265341168 4184980883] [3355716542 153415150 53921979 799227130],2178602751.79160984415128783031,2178602751.79161,0.0
4,32,u,[3269087630 2460628581 723433808 2184991571] [2818935744 440411515 4275474715 220322779] [3245062442 123580072 460758541 2888029941] [4027743919 1497483199 3537188945 4132325916],2454716722.69191514016199654968,2454716722.691915,0.0
4,32,u,[247204880 2933671419 2445053323 792041437] [2986408571 1429236100 1411734100 350955015] [508032428 2118063801 977089174 2683263462] [729490171 944763787 1227907478 2361690183],1261743099.91190461116539460468,1261743099.9119046,0.0
4,32,u,[2110309600 293342436 3105359452 3490731666] [2503721669 661644250 2877914458 1624936383] [504386347 2538683300 1699838401 2767238759] [3347355122 3604964386 4111077003 3170550079],690246879.53560738788441861686,690246879.5356073,0.0
4,32,u,[3913016406 3946083805 3885248098 3408642497] [1925975850 1004527788 2470027568 1742548952] [3105630449 972686466 1302113536 3387864674] [3771900361 3082172576 3309258619 4048956290],1228015465.36412592363704976294,1228015465.364126,0.0
4,32,u,[2295570299 3131306457 1687899544 3491429859] [2786583582 2706339359 2304065207 3891273774] [1046416869 638506672 843333273 2046736123] [4193443500 3554650252 2196273218 136166051],980421521.12636556862363680359,980421521.1263657,1.1920928955078125e-07
4,32,u,[3826041406 3046119048 815268524 1048661862] [1008515374 1563907096 2818323381 3651196030] [585472098 2618150086 3174658572 4167150534] [2617284260 2618842426 2111512879 3895171836],1297527538.77358794692554790631,1297527538.773588,0.0
4,32,u,[2242682642 4035678736 231102717 399956866] [1403973617 4107577143 4212999435 3883958769] [215195816 3524019828 3371683056 900571930] [2252676261 2514747638 2789552774 1881804710],2543943857.68096738652520573658,2543943857.6809673,0.0
4,32,u,[1438692270 790318178 46527355 901213407] [2458243261 2125475759 1799256340 3220969926] [2718780861 209967289 1927263976 1934697664] [3435008976 1265729515 3806661521 1122001112],1873176091.55008068557965894925,1873176091.5500808,0.0
4,32,u,[436108783 1194861685 3906757276 979240901] [1458727687 3186223772 1755139620 2271941135] [4000073315 1706914830 969452328 2035010930] [466918187 1606801753 4150984221 108601220],994134846.88672624056360487654,994134846.8867263,0.0
4,32,u,[3860931212 1051505120 300726735 427718066] [58046241 922346258 2520971358 4195781866] [2741370144 142817656 2568343417 521762061] [306451858 3149875729 1065802828 4197680960],1779756482.00810845508692864335,1779756482.0081084,0.0
4,32,u,[1654407314 2098043382 207085804 3917846309] [1981835902 778688501 2693744319 3846765713] [3315093071 679306198 3309623858 3180591869] [198365444 377679465 910817251 1647857883],825711006.40056583600845633576,825711006.4005659,0.0
4,32,u,[1028767754 292019326 1804013006 1456425145] [367970964 2196242722 3346609723 4158658838] [935970686 3668255141 1179849624 137916551] [2319561285 3108628210 2381711111 3915958555],2372990690.78276997314879292028,2372990690.7827697,4.76837158203125e-07
4,32,u,[3324297150 3756037271 877067427 2115990444] [1908323764 2563928607 3697373549 2212932685] [3939334244 3362259265 4261289931 2348346427] [3338064808 4015705394 4100034633 2174855972],919031548.57818595236390133393,919031548.5781859,0.0
4,32,u,[3346149008 1854350328 962552906 611449332] [2075211612 4111974096 2928304518 462585753] [2284277847 2992324054 256043372 2455197262] [2769481393 508043844 3883993087 3095317249],2514183110.80199428122735363791,2514183110.8019943,0.0
4,32,u,[3447230703 1473736947 1409932782 1998702078] [4033164535 4021727526 2928137713 4274885563] [1490883337 1892265663 2372772194 2576997968] [2708195234 1393643528 1041406617 264734729],1438639403.12950574313695072012,1438639403.1295056,0.0
4,32,u,[1724621058 3665780017 1186379806 608683005] [3548652431 2649022502 2812449820 3762675109] [2884622117 715077970 3179161488 832187884] [2714885461 3590238053 3790560215 1937886073],2188903461.31665392115247112175,2188903461.3166537,0.0
4,32,u,[4158933540 356667391 2830411067 2764404805] [3232886375 3433422071 2260482435 984853825] [1597208587 1391976121 4070398791 2760949852] [488514716 2869533109 22220722 2445507249],3028511250.36840460702668316743,3028511250.368405,4.76837158203125e-07
4,32,u,[3374503896 1329615517 2837021393 454515735] [1262116919 3075301815 3421279223 2559775113] [574572375 3962978803 4251846315 2873259034] [4073812609 3085599121 1151643614 2005436752],1431363614.89587640873110997646,1431363614.8958764,0.0
4,32,u,[149653312 3851639772 1359441880 2980616660] [1820740666 3128380273 1341568271 3142671630] [3109811555 3573773631 2464034709 1496669089] [2388419038 1164457632 3086491258 2499829559],1828173549.41833629462084366493,1828173549.4183364,0.0
4,32,u,[3217905968 2786616837 701576553 734686787] [1174409877 3413888179 1558063234 2443914444] [2700086469 3151401466 1263063996 3894590759] [458560466 4221461786 2206003578 3029358201],969272276.02500156209944816470,969272276.0250015,0.0
4,32,u,[2067265915 1926864226 733052551 849075714] [2330222255 43635914 2289091453 2624926281] [670881893 823526751 3582030682 1572686645] [2129245339 2081191734 2626663879 4072637867],2381585103.64008856806119487745,2381585103.6400886,0.0
4,32,u,[262433385 2277455235 3812971441 2200680213] [1442516897 3413178927 1423408169 3067368658] [1845223394 2702172328 135435090 1750554543] [975290227 2429798309 2847246483 1245106711],1037258177.28349211795108953817,1037258177.2834921,0.0
4,32,u,[1281202722 3756966645 2844644287 636477] [1919090501 1001576538 2568309276 1412901809] [4214504539 1525371875 1264529957 2456053563] [742753011 1476111546 1445441842 4007603004],2886397972.46252743587121470771,2886397972.4625273,0.0
4,32,u,[609768551 3294199246 3737031705 156030190] [2890757919 2006642009 3230580720 852098993] [2846992247 2461655203 1621999099 2205110546] [812672125 994861862 231279399 3267698984],2151075901.66645506725795391710,2151075901.6664553,0.0
4,32,u,[3136341711 923484792 651524770 1780028383] [3309123708 2963433837 3310837365 1988928547] [2440432125 75726441 3578010066 1905997065] [926227961 1009731113 947971943 45446537],1666784733.77305802224503015478,1666784733.7730582,2.384185791015625e-07
4,32,u,[2214970318 3047779450 2267815184 3117810117] [3608432898 1177474195 3123914310 3024922708] [3698415877 1376625265 2659576835 786653475] [1576463951 1567430848 10551793 212310382],2028652306.81812070099770919507,2028652306.8181207,0.0
4,32,u,[2490028031 1128419290 417261930 2550118695] [3842855332 3416442109 677584086 4222134178] [1963050800 1015229164 2463646395 2520423058] [2662503123 1030109583 5598892 90110197],1852997892.16546999314466022106,1852997892.1654701,2.384185791015625e-07
4,32,u,[4164978079 2656423406 3226211538 2947280746] [2308682537 870155164 2985446430 2006920281] [322593304 1151340777 3653857446 1835115943] [773653026 1906626684 3631884544 2908465644],1387974806.39333685925898791679,1387974806.3933368,0.0
4,32,u,[3019250956 3733296727 4155669460 3803673638] [3099374718 1333818721 219260874 3438511258] [16513808 885395894 882934499 1364187963] [14281137 2216819191 1657674795 2800147051],464918223.61399502792022211795,464918223.6139951,5.960464477539063e-08
4,32,u,[1966186668 576755861 3126635183 1587072593] [798419931 808396718 3583172504 788015967] [579419265 3727391231 1913074256 189340906] [3094543008 813525305 3572372967 1888977020],1132352446.70018920571560944736,1132352446.7001894,2.384185791015625e-07
4,32,u,[1455331242 3949084409 2337324617 542868512] [2169435627 556985166 833641222 4118065750] [3005828092 3497800402 3161987605 1236017298] [3146963964 4169658321 705280567 1703590185],1941190876.79297022009369835664,1941190876.7929702,0.0
4,32,u,[3714876581 2565904463 3487492723 3539208645] [2154106717 4129263394 2559524165 2327057443] [562646827 2983854085 3409557652 1825082801] [3131735633 2352813897 3180189244 2814048735],1002872513.24844405718510082968,1002872513.2484441,0.0
4,32,u,[2324580089 2898239819 2238819688 4095372017] [2424371616 4230993207 3921843291 2480574833] [2745224782 2926970957 2644827931 154860380] [1569798998 490527482 3551657688 871024082],2688183091.94070740066921088789,2688183091.940707,0.0
4,32,u,[1541152692 1852116568 643841082 433974612] [267555801 682551543 2517330494 4095689803] [1283422552 3113105098 694538146 2096156016] [294854045 3025422435 284887850 3698883694],946909902.52404031557237942351,946909902.5240402,1.1920928955078125e-07
4,32,u,[1849824016 1729811090 4062342093 3034911868] [1650462615 2701303874 3871777148 1741074889] [410952345 1477984489 1953429674 705211218] [3003992906 2088707031 640345199 3549382784],928398812.85328755530112653136,928398812.8532876,0.0
4,32,u,[2382701767 3906659626 1672347208 2286694646] [2087251674 565956929 4215620901 2967573847] [98089594 3759018139 1171674090 1799056418] [2905549360 1841385865 1039213611 2217968470],1817570685.48129067722292167251,1817570685.4812906,0.0
4,32,u,[209442135 264747951 2472677180 164895730] [2672984090 2756710029 1312574292 2347250583] [126551125 898234786 1248110266 17067967] [4012124305 2824145378 350390598 416542901],1389098147.73262327966494045366,1389098147.7326233,0.0
4,32,u,[2994484772 4093381968 3065951512 2822293993] [3060031996 1319098688 3640723541 3936620881] [775075965 1075023260 2929121900 1091569879] [652431565 4027607048 1856072823 3324692655],2684352887.04666030427873151984,2684352887.0466604,0.0
4,32,u,[729089664 3057754722 2268597965 3656251839] [972460577 1229565304 3556238799 3519960456] [3249825007 3263315493 3203750202 2611399116] [1099639413 1216773381 2160816623 20396256],2253464046.27318173194527456448,2253464046.273182,0.0
5,32,u,[3684991873 1334567127 1684620283 444879379 832446724] [3437987615 1779700267 2840819630 907676697 2130825007] [30302457 3604878034 1355629016 3524874533 3045029463] [1582715139 2803102392 3354775849 3701811259 2774491898] [2814747494 3611085455 3459521548 2474865990 3045359769],1810676236.87679529203011808232,1810676236.8767953,0.0
5,32,u,[3377881721 780941607 3843267313 397716614 3265627931] [1746753689 1145298600 78953147 2385611927 3095284874] [775795096 2368612475 1252695286 2159042991 203218922] [249765399 877895337 2458570917 3469642706 1275585881] [1006782006 2079727998 2638610362 3933699141 4288445463],2166140223.71106404257338513199,2166140223.7110643,4.76837158203125e-07
5,32,u,[645316157 2457415762 3706651070 4250084019 2725952023] [2722969446 894281147 1422295222 3552345247 944017648] [1901518209 1688879070 1460874745 1894339291 410540345] [652509840 249809560 347887274 3603373201 2831783602] [398412577 3016369250 402738064 355028728 3925557603],2083563811.48917043960903971589,2083563811.4891706,0.0
5,32,u,[1778573672 1666268083 368004887 1215194037 387708942] [3197184959 535686933 1398233795 2140246494 3726640882] [2276709311 1450812877 1139303140 1304428139 320915905] [2895854768 2129445912 1322387725 340177004 958950395] [629014159 328255095 4086404967 46569947 2404059623],949676308.25809408469174290670,949676308.2580941,0.0
5,32,u,[1618043547 1729372150 3686648579 3701095339 1116896169] [2258367432 3234012890 1608219410 1598396565 4109630440] [163371210 4198510597 1569195909 180393812 3222256906] [2446416883 1885097080 1633362923 4177764990 3409368649] [841029046 1377857851 3317067078 1899733533 3298544744],2481286161.71339986417855587149,2481286161.7134,0.0
5,32,u,[1870798528 3990792218 2302897293 4045932970 2715767953] [3883030940 635949966 2988585732 2484924424 3135814823] [908279181 2324277420 445651646 550889534 2778531609] [1162026223 2603161204 1889137428 3101383897 2119727535] [1836967173 1795524316 701708179 2907855347 3842744230],1872809943.06461358930211133657,1872809943.0646136,0.0
5,32,u,[4047859564 1462626394 4266404464 1251377115 3438139658] [2986606049 1770054322 607150046 858328861 1386654050] [2216841802 209853092 545706404 361428824 369368001] [1115536154 2068829251 321397312 402631012 4012820756] [1613193925 1984307457 4037560808 4022168746 4030175282],2076612806.34013375117467830719,2076612806.340134,2.384185791015625e-07
5,32,u,[3080837611 2430474316 2059051756 2340040610 4208776751] [3777807530 1588001869 3925491588 3168931259 2806047114] [2889702436 1601347748 1171001888 866575515 2313025878] [1009062380 3266978302 2308862012 3648646684 126493607] [1950898515 2116318737 1060445601 3166438856 4124327427],1750067453.15886038107319837669,1750067453.1588604,0.0
5,32,u,[1696310016 3042855014 1740793780 1219368428 1170129019] [1009744485 596486137 1038370669 2369208870 3615811164] [588793403 137744161 2848783118 1396429868 1918250681] [2676756621 4261908076 3752092653 2899302268 1739925980] [1332962265 2572536937 4003031474 1256515301 3731209701],1507851713.10788153343708857621,1507851713.1078815,0.0
5,32,u,[99058858 1600846799 531195341 1508213823 1574332407] [207953891 66891317 2599398937 1396065185 2201000054] [4114541383 1878726613 1331285073 777675897 1428100893] [2605469188 3638400437 2007334121 160272340 10109125] [2887766478 2133472874 3955101721 3332385531 2959193411],1971183778.50859892114567897418,1971183778.5085988,0.0
5,32,u,[463384760 2439276794 2509552699 2292000732 2854907974] [110015056 1700859902 2508882669 2682676015 1964465533] [1853677048 198289629 1812771811 34035654 877655322] [1401564365 2210993690 3518425529 864390131 3521620581] [4084719974 700919426 3969744791 1518468498 825613942],921231937.72428203521748700157,921231937.724282,0.0
5,32,u,[910383078 2602727235 2346779550 3877731052 295210396] [2890412189 949656565 2686857764 60429489 757778934] [511959354 3532041729 2810026620 375921662 3269588666] [3904456425 3172122963 1477029636 3882662906 862957102] [3851191093 1805592684 657325415 1910386302 1019274574],1239951822.00890423345816121339,1239951822.0089042,0.0
5,32,u,[156431171 98856030 4284170735 2218050479 63911589] [1780488547 3677319891 1856828251 1322741702 2223996732] [1365712774 1570186303 3204024582 3738009909 3654681205] [2468999072 638621137 2267683364 3152611884 1187036423] [4075964322 985206733 3486278905 265392615 1346008709],3064922643.10057326983405450624,3064922643.100573,0.0
5,32,u,[602380655 1983669302 414544933 3958345142 485188726] [2165492341 864805651 3104508880 2918959928 2874506061] [3617098287 2647304839 1997790033 3868775824 3428138130] [4101109341 567917100 2103838814 3961262976 4157509165] [2496022593 417642158 584033003 3662633950 1103462213],1554883755.29174387281282178958,1554883755.291744,2.384185791015625e-07
5,32,u,[3821931379 1575741841 418276152 3453955380 2800027560] [3448536010 319005860 2333004276 2341321751 1007638044] [120780637 2755992772 1373732590 3735137619 307956865] [2023570063 2930819686 544264553 723909162 2060695576] [586923356 1309931530 1161619733 3575561982 4073337318],3136177129.21570515603895140924,3136177129.2157054,4.76837158203125e-07
5,32,u,[524269681 253574921 3250829761 1734654261 2521968124] [1686824400 2737699392 474279124 2959608189 3141275406] [1087361312 1481759459 2328335368 1693724620 1372515358] [4275190065 3246894412 2273237953 1091326000 1044971606] [4165887551 455653647 3095409683 1151936886 3531750185],1492678133.39410060040207097907,1492678133.3941007,0.0
5,32,u,[590949127 1739231337 3926312659 2396462547 741522747] [1704544059 87221934 1723535635 3587848390 1708392212] [3375793482 2357344396 1873998146 1144384113 1288826936] [2875093500 3688092964 350772935 209834055 1072836688] [108173642 2146864548 2286968976 414412259 3011001501],2293870716.66511980367371664174,2293870716.66512,4.76837158203125e-07
